epsilon,QPA_nqpa3[-1]
0.000000,2.6853519408120974e-15
0.000025,0.0004346224676829852
0.000050,0.0008534197834473012
0.000075,0.0012413700135937428
0.000100,0.0016880954953587407
0.000125,0.002056217221528392
0.000150,0.0025186999737580804
0.000175,0.0029092730997092864
0.000200,0.003090821788514872
0.000225,0.003707247411330182
0.000250,0.004084534459937353
0.000275,0.004461078365811083
0.000300,0.0047670944493805045
0.000325,0.0051095612067656795
0.000350,0.0055183131880471165
0.000375,0.005866379400234295
0.000400,0.006117331144335748
0.000425,0.006687816444384077
0.000450,0.007015537220153759
0.000475,0.007231163390481868
0.000500,0.00760091549040056
0.000525,0.007734295916759608
0.000550,0.008258229786731276
0.000575,0.008520392860554796
0.000600,0.008813075329656014
0.000625,0.009133594737486192
0.000650,0.009431867825348113
0.000675,0.00973207161782979
0.000700,0.010091774514932428
0.000725,0.010396818540766392
0.000750,0.010620234925042514
0.000775,0.011053597015140006
0.000800,0.011463750448948505
0.000825,0.01164734423677747
0.000850,0.011425199194483211
0.000875,0.012011058712595078
0.000900,0.012291412148121898
0.000925,0.012485038340317813
0.000950,0.012817279774331815
0.000975,0.013252764922413292
0.001000,0.013318846037380698
