epsilon,QPA_0
0.0,0.403897861578285
0.0025,0.4014549311537674
0.005,0.3990296199146234
0.0075,0.3966218280271479
0.01,0.3942314560480374
0.0125,0.3918584049236686
0.015,0.3895025759893619
0.0175,0.3871638709686573
0.02,0.3848421919725642
0.0225,0.3825374414988352
0.025,0.3802495224312447
0.0275,0.3779783380388329
0.03,0.3757237919751887
0.0325,0.3734857882777079
0.035,0.3712642313668741
0.0375,0.3690590260455029
0.04,0.3668700774980245
0.0425,0.3646972912897419
0.045,0.3625405733661108
0.0475,0.3603998300519878
0.05,0.3582749680509055
0.0525,0.3561658944443474
0.055,0.3540725166909987
0.0575,0.351994742626023
0.06,0.3499324804603218
0.0625,0.3478856387798169
0.065,0.3458541265446951
0.0675,0.3438378530886844
0.07,0.3418367281183318
0.0725,0.3398506617122495
0.075,0.3378795643203939
0.0775,0.3359233467633274
0.08,0.3339819202314955
0.0825,0.3320551962844751
0.085,0.330143086850252
0.0875,0.328245504224496
0.09,0.3263623610698047
0.0925,0.3244935704149888
0.095,0.3226390456543307
0.0975,0.3207987005468601
0.1,0.3189724492156049
