epsilon,QPA_0
0.0,1.817990202823694e-15
0.0025,1.817990202823694e-15
0.00275,1.817990202823694e-15
0.003,1.817990202823694e-15
0.00325,1.817990202823694e-15
0.0035,1.817990202823694e-15
0.00375,1.817990202823694e-15
0.004,1.817990202823694e-15
0.00425,1.817990202823694e-15
0.0045,1.817990202823694e-15
0.00475,1.817990202823694e-15
0.00025,1.817990202823694e-15
0.005,1.817990202823694e-15
0.00525,1.817990202823694e-15
0.0055,1.817990202823694e-15
0.00575,1.817990202823694e-15
0.006,1.817990202823694e-15
0.00625,1.817990202823694e-15
0.0065,1.817990202823694e-15
0.00675,1.817990202823694e-15
0.007,1.817990202823694e-15
0.00725,1.817990202823694e-15
0.0005,1.817990202823694e-15
0.0075,1.817990202823694e-15
0.00775,1.817990202823694e-15
0.008,1.817990202823694e-15
0.00825,1.817990202823694e-15
0.0085,1.817990202823694e-15
0.00875,1.817990202823694e-15
0.009,1.817990202823694e-15
0.00925,1.817990202823694e-15
0.0095,1.817990202823694e-15
0.00975,1.817990202823694e-15
0.00075,1.817990202823694e-15
0.01,1.817990202823694e-15
0.001,1.817990202823694e-15
0.00125,1.817990202823694e-15
0.0015,1.817990202823694e-15
0.00175,1.817990202823694e-15
0.002,1.817990202823694e-15
0.00225,1.817990202823694e-15
